"Source","Reference","Target","Status"
"Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\TUTORIAL-CONECTAR-ADS-AO-BC-ELEVATE.html","prints-conectar-ads/passo7-shops.png","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\prints-conectar-ads\passo7-shops.png","OK"
"Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\TUTORIAL-CONECTAR-ADS-AO-BC-ELEVATE.html","prints-conectar-ads/passo8-pronto.png","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\prints-conectar-ads\passo8-pronto.png","OK"
"Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\TUTORIAL-CONECTAR-CONTA-ADS.html","TUTORIAL-CONECTAR-ADS-AO-BC-ELEVATE.html","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\TUTORIAL-CONECTAR-ADS-AO-BC-ELEVATE.html","OK"
"Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\TUTORIAL-CONECTAR-CONTA-ADS.html","TUTORIAL-CONECTAR-ADS-AO-BC-ELEVATE.html","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\TUTORIAL-CONECTAR-ADS-AO-BC-ELEVATE.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Metodologia/ELEVATE-4D-METODOLOGIA-DIAGNOSTICO.html","Elevate 4D\Metodologia\ELEVATE-4D-METODOLOGIA-DIAGNOSTICO.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Metodologia/ELEVATE-4D-METODOLOGIA-DIAGNOSTICO.html","Elevate 4D\Metodologia\ELEVATE-4D-METODOLOGIA-DIAGNOSTICO.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Metodologia/ELEVATE-4D-METODOLOGIA-DIAGNOSTICO.html","Elevate 4D\Metodologia\ELEVATE-4D-METODOLOGIA-DIAGNOSTICO.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/SOP/FLUXO-CLASSIFICACAO-4D.html","Elevate 4D\Fluxo de Classificacao\SOP\FLUXO-CLASSIFICACAO-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/Guia%20de%20Coleta/GUIA-COLETA-DADOS-4D.html","Elevate 4D\Fluxo de Classificacao\Guia de Coleta\GUIA-COLETA-DADOS-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/SOP/FLUXO-CLASSIFICACAO-4D.html","Elevate 4D\Fluxo de Classificacao\SOP\FLUXO-CLASSIFICACAO-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/Prompt/PROMPT-CLASSIFICACAO-4D.html","Elevate 4D\Fluxo de Classificacao\Prompt\PROMPT-CLASSIFICACAO-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/CALCULADORA-4D.xlsx","Elevate 4D\Fluxo de Classificacao\CALCULADORA-4D.xlsx","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/PAINEL-PORTFOLIO-4D.xlsx","Elevate 4D\Fluxo de Classificacao\PAINEL-PORTFOLIO-4D.xlsx","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../One-Pager/ELEVATE-4D-ONE-PAGER.html","Elevate 4D\One-Pager\ELEVATE-4D-ONE-PAGER.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/Guia%20de%20Coleta/GUIA-COLETA-DADOS-4D.html","Elevate 4D\Fluxo de Classificacao\Guia de Coleta\GUIA-COLETA-DADOS-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/Guia%20de%20Coleta/GUIA-COLETA-DADOS-4D.html","Elevate 4D\Fluxo de Classificacao\Guia de Coleta\GUIA-COLETA-DADOS-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Aplicacoes%20(exemplos)/Mossy%20Brand/analise-elevate-4d-mossy-brand-2026-06-11.html","Elevate 4D\Aplicacoes (exemplos)\Mossy Brand\analise-elevate-4d-mossy-brand-2026-06-11.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Aplicacoes%20(exemplos)/Peach%20Up/analise-elevate-4d-peachup-2026-06-11.html","Elevate 4D\Aplicacoes (exemplos)\Peach Up\analise-elevate-4d-peachup-2026-06-11.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Metodologia/ELEVATE-4D-METODOLOGIA-DIAGNOSTICO.html","Elevate 4D\Metodologia\ELEVATE-4D-METODOLOGIA-DIAGNOSTICO.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Metodologia/ELEVATE-4D-METODOLOGIA-DIAGNOSTICO.html","Elevate 4D\Metodologia\ELEVATE-4D-METODOLOGIA-DIAGNOSTICO.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../One-Pager/ELEVATE-4D-ONE-PAGER.html","Elevate 4D\One-Pager\ELEVATE-4D-ONE-PAGER.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/Guia%20de%20Coleta/GUIA-COLETA-DADOS-4D.html","Elevate 4D\Fluxo de Classificacao\Guia de Coleta\GUIA-COLETA-DADOS-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/SOP/FLUXO-CLASSIFICACAO-4D.html","Elevate 4D\Fluxo de Classificacao\SOP\FLUXO-CLASSIFICACAO-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/Prompt/PROMPT-CLASSIFICACAO-4D.html","Elevate 4D\Fluxo de Classificacao\Prompt\PROMPT-CLASSIFICACAO-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/CALCULADORA-4D.xlsx","Elevate 4D\Fluxo de Classificacao\CALCULADORA-4D.xlsx","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Diagnostico%20Estrategico/MODELO-DIAGNOSTICO-ESTRATEGICO-4D.html","Elevate 4D\Diagnostico Estrategico\MODELO-DIAGNOSTICO-ESTRATEGICO-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Playbook%20de%20Implantacao/PLAYBOOK-IMPLANTACAO-4D.html","Elevate 4D\Playbook de Implantacao\PLAYBOOK-IMPLANTACAO-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Aplicacoes%20(exemplos)/","Elevate 4D\Aplicacoes (exemplos)\index.html","MISSING_FILE"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../README.html","Elevate 4D\README.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Playbook%20de%20Implantacao/PLAYBOOK-IMPLANTACAO-4D.html","Elevate 4D\Playbook de Implantacao\PLAYBOOK-IMPLANTACAO-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/ENTRADA-DADOS-4D.html","Elevate 4D\Fluxo de Classificacao\ENTRADA-DADOS-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/SUPABASE-SETUP-4D.html","Elevate 4D\Fluxo de Classificacao\SUPABASE-SETUP-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/CALCULADORA-4D.xlsx","Elevate 4D\Fluxo de Classificacao\CALCULADORA-4D.xlsx","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Diagnostico%20Estrategico/MODELO-DIAGNOSTICO-ESTRATEGICO-4D.html","Elevate 4D\Diagnostico Estrategico\MODELO-DIAGNOSTICO-ESTRATEGICO-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Fluxo%20de%20Classificacao/Guia%20de%20Coleta/GUIA-COLETA-DADOS-4D.html","Elevate 4D\Fluxo de Classificacao\Guia de Coleta\GUIA-COLETA-DADOS-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Diagnostico%20Estrategico/MODELO-DIAGNOSTICO-ESTRATEGICO-4D.html","Elevate 4D\Diagnostico Estrategico\MODELO-DIAGNOSTICO-ESTRATEGICO-4D.html","OK"
"Elevate 4D\Visao Geral\ELEVATE-4D-VISAO-GERAL.html","../Metodologia/ELEVATE-4D-METODOLOGIA-DIAGNOSTICO.html","Elevate 4D\Metodologia\ELEVATE-4D-METODOLOGIA-DIAGNOSTICO.html","OK"
"Entregaveis\Analise-Alimentos-Bebidas\index.html","#ranking","Entregaveis\Analise-Alimentos-Bebidas\index.html","OK"
"Entregaveis\Analise-Alimentos-Bebidas\index.html","#lojas","Entregaveis\Analise-Alimentos-Bebidas\index.html","OK"
"Entregaveis\Analise-Alimentos-Bebidas\index.html","#videos","Entregaveis\Analise-Alimentos-Bebidas\index.html","OK"
"Entregaveis\Analise-Automotivo-Moto\index.html","#ranking","Entregaveis\Analise-Automotivo-Moto\index.html","OK"
"Entregaveis\Analise-Automotivo-Moto\index.html","#lojas","Entregaveis\Analise-Automotivo-Moto\index.html","OK"
"Entregaveis\Analise-Automotivo-Moto\index.html","#videos","Entregaveis\Analise-Automotivo-Moto\index.html","OK"
"Entregaveis\Analise-Bebe-Maternidade\index.html","#ranking","Entregaveis\Analise-Bebe-Maternidade\index.html","OK"
"Entregaveis\Analise-Bebe-Maternidade\index.html","#lojas","Entregaveis\Analise-Bebe-Maternidade\index.html","OK"
"Entregaveis\Analise-Bebe-Maternidade\index.html","#videos","Entregaveis\Analise-Bebe-Maternidade\index.html","OK"
"Entregaveis\Analise-Brinquedos-Passatempos\index.html","#ranking","Entregaveis\Analise-Brinquedos-Passatempos\index.html","OK"
"Entregaveis\Analise-Brinquedos-Passatempos\index.html","#lojas","Entregaveis\Analise-Brinquedos-Passatempos\index.html","OK"
"Entregaveis\Analise-Brinquedos-Passatempos\index.html","#videos","Entregaveis\Analise-Brinquedos-Passatempos\index.html","OK"
"Entregaveis\Analise-Colecionaveis\index.html","#ranking","Entregaveis\Analise-Colecionaveis\index.html","OK"
"Entregaveis\Analise-Colecionaveis\index.html","#lojas","Entregaveis\Analise-Colecionaveis\index.html","OK"
"Entregaveis\Analise-Colecionaveis\index.html","#videos","Entregaveis\Analise-Colecionaveis\index.html","OK"
"Entregaveis\Analise-Computadores-Escritorio\index.html","#ranking","Entregaveis\Analise-Computadores-Escritorio\index.html","OK"
"Entregaveis\Analise-Computadores-Escritorio\index.html","#lojas","Entregaveis\Analise-Computadores-Escritorio\index.html","OK"
"Entregaveis\Analise-Computadores-Escritorio\index.html","#videos","Entregaveis\Analise-Computadores-Escritorio\index.html","OK"
"Entregaveis\Analise-Eletrodomesticos\index.html","#ranking","Entregaveis\Analise-Eletrodomesticos\index.html","OK"
"Entregaveis\Analise-Eletrodomesticos\index.html","#lojas","Entregaveis\Analise-Eletrodomesticos\index.html","OK"
"Entregaveis\Analise-Eletrodomesticos\index.html","#videos","Entregaveis\Analise-Eletrodomesticos\index.html","OK"
"Entregaveis\Analise-Esportes\index.html","#ranking","Entregaveis\Analise-Esportes\index.html","OK"
"Entregaveis\Analise-Esportes\index.html","#lojas","Entregaveis\Analise-Esportes\index.html","OK"
"Entregaveis\Analise-Esportes\index.html","#videos","Entregaveis\Analise-Esportes\index.html","OK"
"Entregaveis\Analise-Ferramentas-Hardware\index.html","#ranking","Entregaveis\Analise-Ferramentas-Hardware\index.html","OK"
"Entregaveis\Analise-Ferramentas-Hardware\index.html","#lojas","Entregaveis\Analise-Ferramentas-Hardware\index.html","OK"
"Entregaveis\Analise-Ferramentas-Hardware\index.html","#videos","Entregaveis\Analise-Ferramentas-Hardware\index.html","OK"
"Entregaveis\Analise-Joias-Acessorios\index.html","#ranking","Entregaveis\Analise-Joias-Acessorios\index.html","OK"
"Entregaveis\Analise-Joias-Acessorios\index.html","#lojas","Entregaveis\Analise-Joias-Acessorios\index.html","OK"
"Entregaveis\Analise-Joias-Acessorios\index.html","#videos","Entregaveis\Analise-Joias-Acessorios\index.html","OK"
"Entregaveis\Analise-Lirios-Store\index.html","img/ref-look-verao-listrado.jpg","Entregaveis\Analise-Lirios-Store\img\ref-look-verao-listrado.jpg","OK"
"Entregaveis\Analise-Lirios-Store\index.html","img/ref-hering-verao.jpg","Entregaveis\Analise-Lirios-Store\img\ref-hering-verao.jpg","OK"
"Entregaveis\Analise-Lirios-Store\index.html","img/ref-macaquinho-marrom.jpg","Entregaveis\Analise-Lirios-Store\img\ref-macaquinho-marrom.jpg","OK"
"Entregaveis\Analise-Lirios-Store\index.html","img/ref-look-amarelo.jpg","Entregaveis\Analise-Lirios-Store\img\ref-look-amarelo.jpg","OK"
"Entregaveis\Analise-Lirios-Store\index.html","img/ref-conjunto-preto.jpg","Entregaveis\Analise-Lirios-Store\img\ref-conjunto-preto.jpg","OK"
"Entregaveis\Analise-Livros-Revistas\index.html","#ranking","Entregaveis\Analise-Livros-Revistas\index.html","OK"
"Entregaveis\Analise-Livros-Revistas\index.html","#lojas","Entregaveis\Analise-Livros-Revistas\index.html","OK"
"Entregaveis\Analise-Livros-Revistas\index.html","#videos","Entregaveis\Analise-Livros-Revistas\index.html","OK"
"Entregaveis\Analise-Malas-Bolsas\index.html","#ranking","Entregaveis\Analise-Malas-Bolsas\index.html","OK"
"Entregaveis\Analise-Malas-Bolsas\index.html","#lojas","Entregaveis\Analise-Malas-Bolsas\index.html","OK"
"Entregaveis\Analise-Malas-Bolsas\index.html","#videos","Entregaveis\Analise-Malas-Bolsas\index.html","OK"
"Entregaveis\Analise-Moda-Infantil\index.html","#ranking","Entregaveis\Analise-Moda-Infantil\index.html","OK"
"Entregaveis\Analise-Moda-Infantil\index.html","#lojas","Entregaveis\Analise-Moda-Infantil\index.html","OK"
"Entregaveis\Analise-Moda-Infantil\index.html","#videos","Entregaveis\Analise-Moda-Infantil\index.html","OK"
"Entregaveis\Analise-Moda-Muculmana\index.html","#ranking","Entregaveis\Analise-Moda-Muculmana\index.html","OK"
"Entregaveis\Analise-Moda-Muculmana\index.html","#lojas","Entregaveis\Analise-Moda-Muculmana\index.html","OK"
"Entregaveis\Analise-Moveis\index.html","#ranking","Entregaveis\Analise-Moveis\index.html","OK"
"Entregaveis\Analise-Moveis\index.html","#lojas","Entregaveis\Analise-Moveis\index.html","OK"
"Entregaveis\Analise-Moveis\index.html","#videos","Entregaveis\Analise-Moveis\index.html","OK"
"Entregaveis\Analise-Nicho-Beleza\index.html","#ranking","Entregaveis\Analise-Nicho-Beleza\index.html","OK"
"Entregaveis\Analise-Nicho-Beleza\index.html","#lojas","Entregaveis\Analise-Nicho-Beleza\index.html","OK"
"Entregaveis\Analise-Nicho-Beleza\index.html","#criativos","Entregaveis\Analise-Nicho-Beleza\index.html","OK"
"Entregaveis\Analise-Pet\index.html","#ranking","Entregaveis\Analise-Pet\index.html","OK"
"Entregaveis\Analise-Pet\index.html","#lojas","Entregaveis\Analise-Pet\index.html","OK"
"Entregaveis\Analise-Pet\index.html","#videos","Entregaveis\Analise-Pet\index.html","OK"
"Entregaveis\Analise-Reformas-Residenciais\index.html","#ranking","Entregaveis\Analise-Reformas-Residenciais\index.html","OK"
"Entregaveis\Analise-Reformas-Residenciais\index.html","#lojas","Entregaveis\Analise-Reformas-Residenciais\index.html","OK"
"Entregaveis\Analise-Reformas-Residenciais\index.html","#videos","Entregaveis\Analise-Reformas-Residenciais\index.html","OK"
"Entregaveis\Analise-Roupas-Femininas\index.html","#ranking","Entregaveis\Analise-Roupas-Femininas\index.html","OK"
"Entregaveis\Analise-Roupas-Femininas\index.html","#lojas","Entregaveis\Analise-Roupas-Femininas\index.html","OK"
"Entregaveis\Analise-Roupas-Femininas\index.html","#videos","Entregaveis\Analise-Roupas-Femininas\index.html","OK"
"Entregaveis\Analise-Roupas-Masculinas\index.html","#ranking","Entregaveis\Analise-Roupas-Masculinas\index.html","OK"
"Entregaveis\Analise-Roupas-Masculinas\index.html","#lojas","Entregaveis\Analise-Roupas-Masculinas\index.html","OK"
"Entregaveis\Analise-Roupas-Masculinas\index.html","#videos","Entregaveis\Analise-Roupas-Masculinas\index.html","OK"
"Entregaveis\Analise-Sapatos\index.html","#ranking","Entregaveis\Analise-Sapatos\index.html","OK"
"Entregaveis\Analise-Sapatos\index.html","#lojas","Entregaveis\Analise-Sapatos\index.html","OK"
"Entregaveis\Analise-Sapatos\index.html","#videos","Entregaveis\Analise-Sapatos\index.html","OK"
"Entregaveis\Analise-Saude\index.html","#ranking","Entregaveis\Analise-Saude\index.html","OK"
"Entregaveis\Analise-Saude\index.html","#lojas","Entregaveis\Analise-Saude\index.html","OK"
"Entregaveis\Analise-Saude\index.html","#videos","Entregaveis\Analise-Saude\index.html","OK"
"Entregaveis\Analise-Suprimentos-Domesticos\index.html","#ranking","Entregaveis\Analise-Suprimentos-Domesticos\index.html","OK"
"Entregaveis\Analise-Suprimentos-Domesticos\index.html","#lojas","Entregaveis\Analise-Suprimentos-Domesticos\index.html","OK"
"Entregaveis\Analise-Suprimentos-Domesticos\index.html","#videos","Entregaveis\Analise-Suprimentos-Domesticos\index.html","OK"
"Entregaveis\Analise-Telefones-Eletronicos\index.html","#ranking","Entregaveis\Analise-Telefones-Eletronicos\index.html","OK"
"Entregaveis\Analise-Telefones-Eletronicos\index.html","#lojas","Entregaveis\Analise-Telefones-Eletronicos\index.html","OK"
"Entregaveis\Analise-Telefones-Eletronicos\index.html","#videos","Entregaveis\Analise-Telefones-Eletronicos\index.html","OK"
"Entregaveis\Analise-Texteis-Moveis\index.html","#ranking","Entregaveis\Analise-Texteis-Moveis\index.html","OK"
"Entregaveis\Analise-Texteis-Moveis\index.html","#lojas","Entregaveis\Analise-Texteis-Moveis\index.html","OK"
"Entregaveis\Analise-Texteis-Moveis\index.html","#videos","Entregaveis\Analise-Texteis-Moveis\index.html","OK"
"Entregaveis\Analise-Utensilios-Cozinha\index.html","#ranking","Entregaveis\Analise-Utensilios-Cozinha\index.html","OK"
"Entregaveis\Analise-Utensilios-Cozinha\index.html","#lojas","Entregaveis\Analise-Utensilios-Cozinha\index.html","OK"
"Entregaveis\Analise-Utensilios-Cozinha\index.html","#videos","Entregaveis\Analise-Utensilios-Cozinha\index.html","OK"
"Entregaveis\Creators-Acessorios\index.html","#creators","Entregaveis\Creators-Acessorios\index.html","OK"
"Entregaveis\Creators-Acessorios\index.html","#videos","Entregaveis\Creators-Acessorios\index.html","OK"
"Entregaveis\Creators-Master\index.html","./creators.xlsx","Entregaveis\Creators-Master\creators.xlsx","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat1","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat2","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat3","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat4","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat5","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat6","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat7","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat8","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat9","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat10","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat11","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat12","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat13","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat14","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat15","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat16","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat17","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat18","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat19","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat20","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat21","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat22","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat23","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat24","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat25","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat26","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","#cat27","Entregaveis\Mapa-Oportunidade-Categorias\Mapa_Oportunidade.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Nicho-Beleza/index.html","Entregaveis\Analise-Nicho-Beleza\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Roupas-Femininas/index.html","Entregaveis\Analise-Roupas-Femininas\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Esportes/index.html","Entregaveis\Analise-Esportes\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Saude/index.html","Entregaveis\Analise-Saude\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Telefones-Eletronicos/index.html","Entregaveis\Analise-Telefones-Eletronicos\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Roupas-Masculinas/index.html","Entregaveis\Analise-Roupas-Masculinas\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Utensilios-Cozinha/index.html","Entregaveis\Analise-Utensilios-Cozinha\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Suprimentos-Domesticos/index.html","Entregaveis\Analise-Suprimentos-Domesticos\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Texteis-Moveis/index.html","Entregaveis\Analise-Texteis-Moveis\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Creators-Acessorios/index.html","Entregaveis\Creators-Acessorios\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Sapatos/index.html","Entregaveis\Analise-Sapatos\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Eletrodomesticos/index.html","Entregaveis\Analise-Eletrodomesticos\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Ferramentas-Hardware/index.html","Entregaveis\Analise-Ferramentas-Hardware\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Malas-Bolsas/index.html","Entregaveis\Analise-Malas-Bolsas\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Moda-Infantil/index.html","Entregaveis\Analise-Moda-Infantil\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Computadores-Escritorio/index.html","Entregaveis\Analise-Computadores-Escritorio\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Automotivo-Moto/index.html","Entregaveis\Analise-Automotivo-Moto\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Reformas-Residenciais/index.html","Entregaveis\Analise-Reformas-Residenciais\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Alimentos-Bebidas/index.html","Entregaveis\Analise-Alimentos-Bebidas\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Livros-Revistas/index.html","Entregaveis\Analise-Livros-Revistas\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Brinquedos-Passatempos/index.html","Entregaveis\Analise-Brinquedos-Passatempos\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Joias-Acessorios/index.html","Entregaveis\Analise-Joias-Acessorios\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Moveis/index.html","Entregaveis\Analise-Moveis\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Pet/index.html","Entregaveis\Analise-Pet\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Bebe-Maternidade/index.html","Entregaveis\Analise-Bebe-Maternidade\index.html","OK"
